CementComponent,BlastFurnaceSlag,FlyAshComponent,WaterComponent,SuperplasticizerComponent,CoarseAggregateComponent,FineAggregateComponent,AgeInDays,Strength
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,14,25.22
446.0,24.0,79.0,162.0,11.6,967.0,712.0,56,59.09
305.3,166.8,0.0,203.5,0.0,967.1,631.0,28,32.66
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,3,19.69
200.0,133.0,0.0,192.0,0.0,965.4,806.2,90,55.65
295.8,0.0,0.0,185.7,0.0,1069.2,769.3,3,12.05
172.4,0.0,172.4,156.8,12.6,1006.3,856.4,14,25.57
251.8,0.0,118.3,188.5,6.1,1028.1,757.7,14,24.24
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7,26.92
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,28,27.22
304.0,76.0,0.0,228.0,0.0,932.0,670.0,90,33.0
250.0,0.0,0.0,185.0,0.0,1069.0,769.0,3,12.55
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90,55.25
149.0,139.0,109.0,179.0,7.0,869.0,780.0,3,12.46
336.5,0.0,0.0,181.9,3.4,985.8,816.8,28,12.18
190.0,190.0,0.0,228.0,0.0,932.0,670.0,270,54.38
295.7,0.0,0.0,185.7,0.0,1076.2,764.3,7,14.2
387.0,20.0,94.0,157.0,13.9,938.0,845.0,7,25.56
214.9,53.8,141.6,155.6,9.6,1014.3,780.6,100,39.61
342.0,38.0,0.0,228.0,0.0,932.0,670.0,180,37.27
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3,12.47
446.0,24.0,79.0,197.0,11.6,967.0,712.0,7,41.84
214.9,53.8,121.9,155.6,9.4,1014.3,780.6,91,56.83
349.0,0.0,0.0,192.0,0.0,889.8,809.0,28,31.03
167.0,75.4,167.0,164.0,7.9,1007.3,770.1,100,64.02
149.0,0.0,143.0,163.0,5.5,867.0,868.0,28,22.44
446.0,0.0,0.0,162.0,11.6,967.0,712.0,7,36.8
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,66.78
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90,39.59
333.0,0.0,0.0,192.0,0.0,931.2,842.6,3,33.8
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90,39.05
145.9,183.9,0.0,179.9,9.1,884.9,812.6,28,38.8
380.0,0.0,0.0,228.0,0.0,932.0,670.0,180,48.72
250.0,0.0,143.6,163.8,0.0,1003.5,900.9,28,37.27
446.0,24.0,79.0,162.0,11.6,967.0,712.0,28,66.0
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,7,14.5
153.0,145.0,113.0,178.0,8.0,867.0,824.0,28,13.71
146.0,0.0,121.0,183.0,6.0,869.0,891.0,28,31.64
165.0,128.5,132.1,175.1,8.1,1005.8,746.6,3,3.32
387.0,20.0,94.0,157.0,11.6,938.0,845.0,28,66.78
333.0,0.0,0.0,192.0,0.0,889.9,849.0,28,20.42
333.0,0.0,0.0,192.0,0.0,931.2,842.6,28,25.51
387.0,97.0,94.0,186.0,7.0,938.0,845.0,28,39.49
446.0,24.0,79.0,162.1,11.6,967.1,712.0,56,66.95
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180,33.54
190.0,190.0,0.0,228.0,0.0,932.0,670.0,180,54.32
520.0,0.0,0.0,173.0,22.0,1125.0,613.0,28,52.2
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28,33.8
166.0,0.0,163.0,219.0,11.6,1046.0,678.0,28,27.66
475.0,0.0,0.0,189.0,0.0,1125.0,783.0,28,65.2
310.0,0.0,0.0,192.0,0.0,978.0,825.0,7,25.46
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,14,35.17
273.0,116.0,90.0,199.0,9.0,904.0,768.0,28,29.59
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28,41.41
387.0,20.0,94.0,157.0,13.9,938.0,845.0,28,37.81
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,28,25.56
313.0,0.0,0.0,178.0,0.0,1000.0,822.0,7,32.04
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7,14.94
331.0,0.0,0.0,192.0,0.0,978.0,825.0,3,21.6
255.5,166.8,0.0,185.7,0.0,955.8,674.5,7,22.63
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28,33.69
375.0,0.0,0.0,186.7,15.0,956.9,884.3,7,34.9
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,180,41.16
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7,22.14
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,56,53.96
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90,37.44
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,36.56
491.0,26.0,123.0,210.0,3.9,882.0,699.0,28,22.84
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7,25.69
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28,37.91
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,28,41.93
297.0,0.0,0.0,191.0,0.0,878.0,714.0,28,27.92
323.7,282.8,0.0,183.8,10.3,942.7,659.9,7,12.46
194.7,0.0,100.5,170.2,7.5,998.0,901.8,7,22.75
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7,15.61
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,56,51.96
333.0,0.0,0.0,192.0,0.0,931.2,842.6,90,32.84
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,24.0
238.1,0.0,94.1,186.7,7.0,1118.8,847.0,28,29.73
337.9,189.0,0.0,174.9,9.5,944.7,755.8,56,44.52
133.0,200.0,0.0,192.0,0.0,927.4,839.2,28,36.64
475.0,0.0,0.0,189.0,0.0,1125.0,613.0,28,37.96
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7,18.13
238.1,0.0,94.1,186.7,7.0,949.9,847.0,28,39.16
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,56,53.9
350.0,0.0,0.0,203.0,0.0,974.0,775.0,90,40.93
331.0,0.0,0.0,192.0,0.0,978.0,825.0,180,32.53
475.0,0.0,0.0,228.0,0.0,932.0,594.0,270,43.25
336.5,174.7,0.0,144.7,11.2,985.8,792.7,28,67.57
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,3,14.99
295.7,0.0,95.6,171.5,8.9,955.1,859.2,3,15.04
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,100,35.86
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7,13.46
168.9,42.2,124.3,158.3,10.8,1080.8,796.2,3,12.18
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,37.4
362.6,189.0,0.0,145.9,7.0,977.0,689.3,56,61.89
190.3,0.0,125.2,166.6,9.9,1053.6,798.9,56,72.3
153.0,102.0,0.0,192.0,0.0,888.0,943.1,3,9.13
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,3,13.52
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,25.48
331.0,0.0,0.0,192.0,0.0,892.0,825.0,28,61.23
350.0,0.0,0.0,203.0,0.0,974.0,775.0,3,12.46
155.2,183.9,0.0,193.8,7.0,987.8,689.3,28,51.96
322.0,114.0,0.0,228.0,8.0,932.0,670.0,28,42.7
425.0,106.3,0.0,153.5,16.5,852.1,887.1,3,40.6
144.7,0.0,143.8,168.1,8.1,838.9,709.3,28,25.18
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,360,42.23
277.1,0.0,94.1,186.7,7.8,949.9,781.5,91,76.8
250.2,166.8,0.0,203.5,0.0,977.6,694.1,90,37.26
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28,39.3
141.3,212.0,0.0,185.7,0.0,973.4,724.3,28,27.92
190.0,190.0,0.0,228.0,0.0,932.0,670.0,365,55.55
236.0,157.0,0.0,192.0,0.0,972.6,749.1,28,32.72
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28,31.87
290.4,0.0,96.2,168.1,9.4,1061.7,764.4,28,31.35
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28,33.4
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,100,47.82
160.0,188.0,146.0,203.0,11.0,828.0,709.0,28,25.22
427.5,47.5,0.0,228.0,0.0,932.0,594.0,90,39.38
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,56,40.15
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,3,13.2
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,15.34
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90,46.64
236.0,157.0,0.0,185.7,0.0,1012.4,759.3,3,14.94
250.0,0.0,95.7,191.8,5.3,916.0,857.2,28,35.36
237.5,237.5,0.0,228.0,0.0,932.0,594.0,180,33.72
147.8,175.1,0.0,171.2,2.2,1000.0,828.5,28,13.29
159.0,187.0,0.0,176.0,11.0,990.0,789.0,28,20.42
229.7,0.0,118.2,195.2,6.7,1028.1,757.6,14,30.14
167.4,75.4,167.4,164.8,7.8,1006.3,770.1,3,9.62
491.0,26.0,123.0,210.0,3.9,882.0,699.0,28,30.14
158.0,238.0,0.0,176.0,15.0,1119.0,789.0,28,25.18
297.2,0.0,107.5,174.8,9.2,953.2,845.0,7,45.3
310.0,0.0,0.0,192.0,0.0,970.0,850.0,120,39.64
446.0,24.0,79.0,162.0,11.6,967.0,712.0,28,32.72
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28,41.16
318.8,212.5,0.0,155.7,16.5,852.1,880.4,100,55.26
382.5,228.0,0.0,185.7,0.0,941.6,734.3,7,9.62
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,365,18.42
251.4,0.0,118.3,193.5,5.8,828.4,829.5,28,25.18
165.0,128.5,143.6,163.8,0.0,1005.6,905.9,3,12.18
237.5,237.5,0.0,228.0,0.0,932.0,594.0,90,21.07
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90,51.72
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270,60.32
313.0,145.0,0.0,178.0,8.0,967.0,765.0,28,37.27
491.0,26.0,123.0,201.0,3.9,822.0,699.0,56,65.2
359.0,19.0,141.0,154.0,10.9,942.0,801.0,7,30.65
425.0,0.0,0.0,153.5,16.5,852.1,887.1,56,52.52
480.0,0.0,0.0,192.0,0.0,936.0,721.0,180,71.62
427.5,47.5,0.0,228.0,0.0,932.0,594.0,180,42.42
323.7,282.8,0.0,183.8,10.3,942.7,611.8,3,35.3
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,27.22
157.0,0.0,0.0,193.0,0.0,968.0,856.0,3,12.47
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90,39.3
331.0,0.0,0.0,192.0,0.0,978.0,825.0,90,41.16
425.0,106.3,0.0,147.4,16.5,852.1,887.1,56,53.39
157.0,236.0,0.0,192.0,0.0,935.4,781.2,28,30.65
102.0,153.0,0.0,192.0,0.0,887.0,942.0,28,19.69
296.0,0.0,106.7,221.4,10.5,819.2,778.4,28,38.33
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28,39.7
393.0,0.0,0.0,192.0,0.0,940.0,758.0,7,30.39
275.1,0.0,121.4,159.5,9.9,1053.6,777.5,100,59.89
237.5,237.5,0.0,228.0,0.0,932.0,594.0,28,24.1
260.9,110.5,86.1,195.5,5.7,860.0,732.6,28,41.41
144.6,173.5,132.0,180.3,11.3,949.9,674.6,28,60.95
231.8,0.0,121.6,174.0,11.8,1056.4,778.5,28,26.23
339.0,0.0,0.0,193.0,0.0,1066.0,733.0,28,28.63
255.0,0.0,0.0,192.0,0.0,889.8,945.0,28,39.94
304.0,76.0,0.0,214.0,0.0,966.0,763.0,28,38.46
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,100,57.21
236.0,157.0,0.0,192.0,0.0,972.6,749.1,7,14.14
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3,4.57
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,3,15.52
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7,11.17
214.9,53.8,0.0,155.6,9.6,1014.3,780.6,270,54.6
322.0,0.0,0.0,203.0,0.0,974.0,800.0,180,46.25
144.4,0.0,78.0,193.3,11.2,819.2,829.5,28,44.42
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180,37.68
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7,18.2
475.0,0.0,0.0,228.0,0.0,932.0,594.0,28,33.27
380.0,0.0,0.0,228.0,0.0,932.0,670.0,365,52.83
190.7,0.0,100.5,170.2,7.5,998.0,901.8,3,6.9
166.2,250.2,0.0,203.5,0.0,958.2,800.1,28,26.15
400.0,0.0,0.0,178.0,0.0,1025.0,745.0,28,41.94
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28,24.45
143.0,169.0,143.0,191.0,9.0,967.0,643.0,28,35.34
250.0,0.0,0.0,200.0,0.0,1111.0,675.0,28,57.03
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90,42.23
475.0,0.0,0.0,228.0,0.0,932.0,594.0,180,69.66
305.3,203.5,0.0,203.5,0.0,965.4,631.0,90,52.43
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7,10.54
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,100,34.56
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,3,10.34
157.0,236.0,0.0,192.0,0.0,935.4,781.2,28,34.74
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,14,56.74
200.0,133.0,0.0,192.0,0.0,965.4,806.2,90,47.4
250.0,190.0,0.0,203.5,0.0,965.4,856.8,28,55.02
102.0,153.0,0.0,192.0,0.0,887.0,942.0,90,16.26
295.7,0.0,95.6,171.5,8.9,955.1,859.2,56,54.6
288.0,192.0,0.0,192.0,0.0,932.0,717.8,7,21.92
260.0,114.0,86.0,196.0,6.9,860.0,655.0,28,31.87
252.0,0.0,0.0,186.0,0.0,1111.0,784.0,28,67.57
300.0,0.0,0.0,203.0,0.0,974.0,875.0,3,6.81
190.7,0.0,125.1,162.1,9.9,1006.0,804.0,56,42.8
500.0,0.0,0.0,200.0,0.0,1100.0,820.0,7,42.92
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90,35.23
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90,29.75
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91,66.7
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,43.38
310.0,0.0,0.0,192.0,0.0,970.0,850.0,365,56.14
318.8,212.5,0.0,155.7,14.3,852.1,880.4,28,55.16
164.0,15.0,132.0,178.0,8.0,1002.0,830.0,28,51.02
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,180,52.43
266.0,116.0,89.0,201.0,9.0,819.0,815.0,28,21.82
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,56,49.77
236.0,0.0,0.0,194.0,0.0,968.0,885.0,90,39.4
238.0,0.0,0.0,186.0,0.0,1118.0,789.0,28,49.25
298.0,0.0,107.0,221.0,11.0,860.0,778.0,28,46.23
183.9,122.6,0.0,203.5,0.0,959.2,800.0,3,4.57
427.5,47.5,0.0,228.0,0.0,932.0,594.0,365,26.23
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,39.0
194.7,0.0,100.5,170.2,7.5,998.0,901.8,56,51.33
339.0,0.0,0.0,197.0,0.0,968.0,781.0,180,31.35
424.0,22.0,132.0,168.0,8.5,822.0,750.0,90,56.62
382.0,0.0,0.0,186.0,0.0,1111.0,784.0,28,32.76
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180,35.1
157.0,236.0,0.0,192.0,0.0,935.4,781.2,28,27.42
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91,79.4
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,36.35
290.4,0.0,0.0,192.0,0.0,965.4,806.2,14,10.73
152.0,0.0,111.0,195.0,6.0,877.0,697.0,28,25.37
154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28,44.3
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180,41.84
300.0,0.0,120.0,212.0,10.0,878.0,728.0,28,14.59
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90,42.23
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,14,33.61
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,3,25.18
275.1,0.0,121.4,159.5,8.9,1058.6,802.6,56,32.33
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7,18.13
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7,49.2
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28,41.54
155.0,183.0,178.0,183.0,5.0,868.0,868.0,28,46.64
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,7,24.45
277.1,0.0,97.4,160.6,9.9,953.4,859.2,14,40.93
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,56,44.09
475.0,118.8,0.0,181.1,8.9,852.1,781.5,28,71.3
446.0,24.0,79.0,145.9,11.6,967.0,712.0,3,25.42
133.0,200.0,0.0,192.0,0.0,927.4,839.2,90,33.73
238.1,0.0,94.1,186.7,7.0,949.9,847.0,3,14.8
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,3,25.08
148.0,175.0,0.0,171.0,2.0,1000.0,828.0,28,26.23
531.3,0.0,0.0,141.8,28.2,852.1,893.7,91,66.95
252.0,0.0,0.0,186.0,0.0,1111.0,784.0,28,41.64
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360,32.01
316.1,210.7,0.0,185.7,0.0,977.0,689.3,90,53.1
387.0,20.0,0.0,157.0,15.0,938.0,845.0,28,33.4
350.0,0.0,0.0,185.0,0.0,974.0,775.0,28,31.88
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,3,26.15
203.5,305.3,0.0,203.5,0.0,963.4,630.0,90,50.94
310.0,0.0,0.0,192.0,0.0,970.4,850.6,3,13.4
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3,22.9
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,100,40.57
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,28,11.65
238.1,158.8,0.0,185.7,0.0,1040.6,734.3,3,6.88
255.0,0.0,0.0,192.0,0.0,931.2,842.6,3,9.74
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,74.7
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270,57.03
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,90,71.62
289.0,0.0,0.0,192.0,0.0,929.8,716.1,3,21.26
281.8,0.0,0.0,185.7,0.0,1104.6,774.3,28,52.44
446.0,24.0,79.0,162.0,11.6,967.0,712.0,28,41.15
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,71.3
302.0,0.0,0.0,203.0,0.0,974.0,817.0,28,19.54
427.5,47.5,0.0,228.0,0.0,932.0,594.0,90,42.7
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,19.35
200.0,133.0,0.0,192.0,0.0,965.4,806.2,28,26.06
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28,39.4
310.0,0.0,0.0,185.7,0.0,1069.2,754.3,28,53.46
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28,24.44
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28,55.51
374.0,0.0,0.0,170.0,10.0,1013.0,730.0,28,38.7
289.0,0.0,0.0,192.0,0.0,965.4,806.2,3,14.31
387.0,20.0,94.0,157.0,13.9,938.0,845.0,3,28.3
165.0,0.0,150.0,182.0,12.0,1023.0,729.0,28,40.15
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,90,42.13
387.0,20.0,94.0,157.0,14.3,968.0,846.0,28,22.75
237.5,237.5,0.0,228.0,0.0,932.0,594.0,365,52.44
213.5,0.0,174.2,159.2,11.7,1043.6,771.9,28,37.4
288.0,192.0,0.0,192.0,0.0,932.0,717.8,28,37.8
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,365,43.7
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,360,48.4
375.0,0.0,0.0,192.0,0.0,1038.0,758.0,28,23.85
307.0,0.0,0.0,193.0,0.0,968.0,812.0,7,14.5
289.0,0.0,0.0,192.0,0.0,913.2,895.3,7,32.53
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,100,51.26
154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28,36.96
233.8,0.0,0.0,197.9,4.6,947.0,852.2,3,11.98
362.6,189.0,0.0,164.9,11.6,944.7,755.8,90,79.3
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,3,13.82
143.6,0.0,174.9,158.4,17.9,942.7,844.5,28,19.99
397.0,0.0,0.0,185.0,0.0,1040.0,734.0,90,40.56
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,91,68.1
350.0,0.0,0.0,203.0,0.0,974.0,775.0,14,25.75
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28,44.28
393.0,0.0,0.0,185.7,0.0,1040.6,734.3,7,50.77
469.0,132.4,0.0,185.7,0.0,936.0,704.3,3,15.57
425.0,106.3,0.0,151.4,18.6,936.0,803.7,91,64.9
254.0,0.0,0.0,198.0,0.0,968.0,863.0,180,50.95
266.0,114.0,0.0,186.0,0.0,968.0,846.0,28,36.84
322.0,0.0,0.0,203.0,0.0,974.0,800.0,28,32.24
173.5,50.1,173.5,164.8,6.5,1006.3,793.5,14,15.57
222.4,0.0,96.2,189.3,4.5,967.0,870.3,3,11.48
295.0,0.0,97.0,191.0,9.0,998.0,801.0,3,6.81
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,9.13
133.0,200.0,0.0,192.0,0.0,927.4,839.2,28,38.7
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,100,37.17
236.0,0.0,0.0,193.0,0.0,968.0,885.0,180,24.28
172.4,13.6,172.4,156.8,9.7,1007.2,856.4,3,19.54
304.0,76.0,0.0,228.0,0.0,932.0,670.0,270,50.94
375.0,93.8,0.0,126.6,23.4,852.1,992.6,91,35.96
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,28,74.36
178.0,13.6,118.3,176.5,4.1,1007.8,746.6,100,43.58
313.3,0.0,113.0,179.6,8.9,1001.9,688.7,28,82.6
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,7,15.09
136.0,0.0,126.0,172.0,10.0,923.0,764.0,28,29.55
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,3,15.05
425.0,106.3,0.0,151.4,18.6,936.0,803.7,3,33.61
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,65.7
148.0,0.0,182.0,181.0,15.0,839.0,884.0,28,4.83
144.0,162.0,133.0,196.0,6.0,967.0,712.0,28,14.64
339.0,0.0,0.0,197.0,0.0,968.0,781.0,90,49.77
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,28,42.29
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7,18.13
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3,13.71
374.0,0.0,0.0,214.6,0.0,1003.5,762.4,28,32.96
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,30.85
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3,8.2
385.0,0.0,0.0,186.0,0.0,966.0,763.0,7,38.89
153.8,144.7,113.2,178.9,8.0,824.0,869.1,28,10.76
212.6,0.0,100.4,159.4,8.7,1003.8,903.6,100,40.93
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28,27.83
192.0,288.0,0.0,192.0,0.0,929.8,716.1,3,6.27
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,8.37
281.8,272.8,0.0,185.7,0.0,1012.4,714.3,7,38.41
200.0,133.0,0.0,192.0,0.0,965.4,806.2,3,14.14
290.2,193.5,0.0,185.7,0.0,998.2,704.3,28,30.85
167.4,0.0,158.8,169.6,7.9,1007.3,746.6,3,9.45
305.3,203.5,0.0,203.5,0.0,965.4,631.0,3,21.91
218.9,0.0,124.3,158.3,11.8,1078.7,794.9,14,24.45
382.0,0.0,0.0,192.0,0.0,940.0,758.0,28,43.8
307.0,0.0,0.0,193.0,0.0,968.0,812.0,365,38.33
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,56,46.9
297.8,0.0,95.6,191.9,9.6,953.4,847.0,14,27.92
192.0,288.0,0.0,192.0,0.0,932.0,717.8,28,24.4
322.0,141.3,0.0,203.5,0.0,971.8,750.0,90,32.25
190.3,0.0,125.2,166.6,9.9,1079.0,798.9,28,43.57
251.4,0.0,118.3,188.5,4.1,1028.4,757.7,3,20.28
331.0,0.0,0.0,192.0,0.0,978.0,825.0,90,37.96
250.0,0.0,95.7,191.8,5.3,948.9,857.2,28,28.1
203.5,305.3,0.0,203.5,0.0,963.4,630.0,7,20.73
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,51.04
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,360,43.94
277.0,0.0,0.0,191.0,0.0,968.0,856.0,90,36.15
424.0,212.0,132.0,168.0,8.9,842.0,750.0,7,55.26
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90,50.95
297.8,212.5,0.0,155.7,9.6,1014.3,803.7,14,33.61
139.6,209.4,0.0,192.0,0.0,1047.8,806.9,180,38.56
200.0,133.0,0.0,192.0,0.0,965.4,806.2,90,21.95
287.0,121.0,94.0,187.0,9.0,904.0,696.0,270,65.2
173.5,0.0,173.5,164.8,6.5,1006.2,793.5,3,13.52
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7,20.59
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,32.82
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,12.46
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7,19.01
313.3,145.0,0.0,178.5,9.0,1001.9,688.7,7,45.9
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1,6.27
297.2,0.0,117.5,174.8,9.5,1043.6,753.5,28,40.66
393.0,0.0,0.0,192.0,0.0,940.6,785.6,7,28.6
385.0,0.0,0.0,186.0,0.0,966.0,763.0,180,71.3
146.5,173.0,0.0,181.9,3.0,985.8,816.8,28,67.57
198.6,132.4,0.0,192.0,0.0,978.4,825.5,360,43.7
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180,41.84
144.0,0.0,175.0,158.0,18.0,943.0,844.0,28,13.46
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28,32.77
193.5,290.2,0.0,192.0,0.0,965.4,806.2,90,33.66
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,7,34.29
255.0,0.0,0.0,192.0,0.0,889.8,945.0,7,23.14
168.0,42.1,163.8,121.8,4.5,1058.7,780.1,28,35.57
157.0,153.0,0.0,192.0,0.0,935.4,781.2,28,29.98
331.0,0.0,0.0,192.0,0.0,978.0,825.0,100,40.06
254.0,0.0,0.0,198.0,0.0,968.0,863.0,180,33.4
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,7,19.93
288.4,117.2,0.0,181.1,8.1,879.8,716.1,28,14.31
427.5,106.3,0.0,153.5,16.5,852.1,594.0,56,55.5
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28,25.89
259.9,0.0,94.6,197.9,6.6,947.0,781.4,3,9.62
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,365,56.34
203.5,305.3,0.0,203.5,0.0,963.4,630.0,28,33.54
298.0,0.0,107.0,186.0,6.0,879.0,815.0,28,10.34
298.0,0.0,107.0,186.0,6.0,879.0,815.0,28,48.28
250.0,0.0,95.7,187.4,14.3,956.9,861.2,56,37.17
322.1,0.0,0.0,181.1,8.0,867.2,824.0,28,13.46
366.0,187.0,0.0,191.0,7.0,824.0,759.0,28,57.23
200.0,133.0,0.0,192.0,0.0,1047.0,806.2,28,57.6
